email_id,sender_email,subject,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,sender_email_clean,subject_clean,sender_domain,subject_word_count
223,adodson@paypal-alert.com,Weekly Newsletter,1,0,2,1,255,0,adodson paypal alert com,weekly newsletter,paypal-alert.com,2
224,nicholasburns@paypal-alert.com,Project Update,0,0,4,0,83,0,nicholasburns paypal alert com,project update,paypal-alert.com,2
225,james54@gmail.com,Urgent Account Verification,1,0,10,9,47,1,james54 gmail com,urgent account verification,gmail.com,3
226,sydneykoch@bankverify.net,Project Update,0,1,4,0,297,0,sydneykoch bankverify net,project update,bankverify.net,2
227,maystracy@bankverify.net,Claim Your Reward Now,1,0,10,5,112,1,maystracy bankverify net,claim your reward now,bankverify.net,4
228,melanie08@outlook.com,Your Password Will Expire,0,0,10,4,119,1,melanie08 outlook com,your password will expire,outlook.com,4
229,mary02@outlook.com,Suspicious Login Attempt,1,0,10,4,49,1,mary02 outlook com,suspicious login attempt,outlook.com,3
230,roberthart@bankverify.net,Urgent Account Verification,0,1,7,8,78,1,roberthart bankverify net,urgent account verification,bankverify.net,3
231,smithana@paypal-alert.com,Suspicious Login Attempt,1,0,8,7,45,1,smithana paypal alert com,suspicious login attempt,paypal-alert.com,3
232,zbowen@bankverify.net,Suspicious Login Attempt,1,1,10,7,74,1,zbowen bankverify net,suspicious login attempt,bankverify.net,3
233,hopkinsderek@paypal-alert.com,Bank Account Locked,0,1,9,10,26,1,hopkinsderek paypal alert com,bank account locked,paypal-alert.com,3
234,martinezerica@bankverify.net,Claim Your Reward Now,1,1,8,4,112,1,martinezerica bankverify net,claim your reward now,bankverify.net,4
235,kevin71@bankverify.net,Bank Account Locked,1,0,9,7,107,1,kevin71 bankverify net,bank account locked,bankverify.net,3
236,jacob43@outlook.com,Suspicious Login Attempt,1,1,8,4,103,1,jacob43 outlook com,suspicious login attempt,outlook.com,3
237,qcannon@paypal-alert.com,Urgent Account Verification,0,1,8,3,46,1,qcannon paypal alert com,urgent account verification,paypal-alert.com,3
238,pbarrett@gmail.com,Invoice Attached,1,1,2,1,275,0,pbarrett gmail com,invoice attached,gmail.com,2
239,wilsonana@paypal-alert.com,Interview Schedule,1,0,4,1,231,0,wilsonana paypal alert com,interview schedule,paypal-alert.com,2
240,jnewton@outlook.com,Weekly Newsletter,0,0,3,0,223,0,jnewton outlook com,weekly newsletter,outlook.com,2
241,ricedaniel@paypal-alert.com,Interview Schedule,1,1,5,0,192,0,ricedaniel paypal alert com,interview schedule,paypal-alert.com,2
242,rojaschristopher@bankverify.net,Claim Your Reward Now,1,1,8,5,72,1,rojaschristopher bankverify net,claim your reward now,bankverify.net,4
243,ovargas@bankverify.net,Invoice Attached,0,0,1,0,141,0,ovargas bankverify net,invoice attached,bankverify.net,2
244,qsimmons@company-secure.com,Your Password Will Expire,1,1,8,4,64,1,qsimmons company secure com,your password will expire,company-secure.com,4
245,iwhitaker@company-secure.com,Project Update,0,1,1,1,265,0,iwhitaker company secure com,project update,company-secure.com,2
246,ericahudson@bankverify.net,Invoice Attached,1,0,5,2,209,0,ericahudson bankverify net,invoice attached,bankverify.net,2
247,rlopez@company-secure.com,Suspicious Login Attempt,1,0,10,5,53,1,rlopez company secure com,suspicious login attempt,company-secure.com,3
248,cheryl28@outlook.com,Bank Account Locked,1,1,10,4,92,1,cheryl28 outlook com,bank account locked,outlook.com,3
249,ndavidson@gmail.com,Your Password Will Expire,1,0,9,9,66,1,ndavidson gmail com,your password will expire,gmail.com,4
250,bellroger@gmail.com,Urgent Account Verification,1,1,9,6,34,1,bellroger gmail com,urgent account verification,gmail.com,3
251,williamsanna@outlook.com,Claim Your Reward Now,1,0,7,3,116,1,williamsanna outlook com,claim your reward now,outlook.com,4
252,shelby44@outlook.com,Your Password Will Expire,1,0,10,5,80,1,shelby44 outlook com,your password will expire,outlook.com,4
253,annesmith@outlook.com,Interview Schedule,0,1,2,0,84,0,annesmith outlook com,interview schedule,outlook.com,2
254,mphillips@paypal-alert.com,Invoice Attached,1,1,3,2,283,0,mphillips paypal alert com,invoice attached,paypal-alert.com,2
255,martinezmichael@company-secure.com,Your Password Will Expire,0,0,8,7,107,1,martinezmichael company secure com,your password will expire,company-secure.com,4
256,lesliesmith@gmail.com,Suspicious Login Attempt,1,1,7,10,65,1,lesliesmith gmail com,suspicious login attempt,gmail.com,3
257,eric39@outlook.com,Meeting Reminder,1,1,2,0,145,0,eric39 outlook com,meeting reminder,outlook.com,2
258,teresa91@gmail.com,Weekly Newsletter,1,1,3,1,116,0,teresa91 gmail com,weekly newsletter,gmail.com,2
259,sydneyryan@paypal-alert.com,Urgent Account Verification,1,0,8,9,118,1,sydneyryan paypal alert com,urgent account verification,paypal-alert.com,3
260,ogeorge@bankverify.net,Invoice Attached,1,1,2,0,201,0,ogeorge bankverify net,invoice attached,bankverify.net,2
261,fdecker@gmail.com,Invoice Attached,0,0,5,0,206,0,fdecker gmail com,invoice attached,gmail.com,2
262,david62@paypal-alert.com,Bank Account Locked,1,1,9,4,25,1,david62 paypal alert com,bank account locked,paypal-alert.com,3
263,rrivera@paypal-alert.com,Suspicious Login Attempt,1,0,10,4,43,1,rrivera paypal alert com,suspicious login attempt,paypal-alert.com,3
264,harveyandre@bankverify.net,Urgent Account Verification,1,0,8,7,92,1,harveyandre bankverify net,urgent account verification,bankverify.net,3
265,randymartin@outlook.com,Claim Your Reward Now,1,1,9,10,58,1,randymartin outlook com,claim your reward now,outlook.com,4
266,tammy16@outlook.com,Weekly Newsletter,0,1,4,1,99,0,tammy16 outlook com,weekly newsletter,outlook.com,2
267,david66@company-secure.com,Invoice Attached,1,0,3,2,231,0,david66 company secure com,invoice attached,company-secure.com,2
268,hwright@paypal-alert.com,Meeting Reminder,0,1,5,1,80,0,hwright paypal alert com,meeting reminder,paypal-alert.com,2
269,grahamdawn@outlook.com,Invoice Attached,0,0,4,2,199,0,grahamdawn outlook com,invoice attached,outlook.com,2
270,aaronchapman@company-secure.com,Bank Account Locked,1,1,8,7,107,1,aaronchapman company secure com,bank account locked,company-secure.com,3
271,weisscollin@paypal-alert.com,Bank Account Locked,1,1,9,6,83,1,weisscollin paypal alert com,bank account locked,paypal-alert.com,3
272,jordan55@company-secure.com,Weekly Newsletter,1,1,2,0,114,0,jordan55 company secure com,weekly newsletter,company-secure.com,2
273,jacobsjonathan@company-secure.com,Your Password Will Expire,1,1,7,4,82,1,jacobsjonathan company secure com,your password will expire,company-secure.com,4
274,phillipgomez@company-secure.com,Project Update,1,0,2,2,128,0,phillipgomez company secure com,project update,company-secure.com,2
275,smithmisty@paypal-alert.com,Suspicious Login Attempt,1,1,8,9,111,1,smithmisty paypal alert com,suspicious login attempt,paypal-alert.com,3
276,nancy51@paypal-alert.com,Meeting Reminder,1,1,3,0,241,0,nancy51 paypal alert com,meeting reminder,paypal-alert.com,2
277,joseph44@bankverify.net,Claim Your Reward Now,1,1,8,3,38,1,joseph44 bankverify net,claim your reward now,bankverify.net,4
278,susan38@outlook.com,Interview Schedule,1,0,2,1,153,0,susan38 outlook com,interview schedule,outlook.com,2
279,rileylucas@gmail.com,Invoice Attached,1,1,5,0,176,0,rileylucas gmail com,invoice attached,gmail.com,2
280,jerry07@company-secure.com,Weekly Newsletter,0,1,5,0,250,0,jerry07 company secure com,weekly newsletter,company-secure.com,2
281,ortizsandra@company-secure.com,Urgent Account Verification,1,1,7,6,118,1,ortizsandra company secure com,urgent account verification,company-secure.com,3
282,hwright@company-secure.com,Bank Account Locked,1,0,9,6,23,1,hwright company secure com,bank account locked,company-secure.com,3
283,ibowman@bankverify.net,Weekly Newsletter,0,1,1,2,255,0,ibowman bankverify net,weekly newsletter,bankverify.net,2
284,parkerwilliam@gmail.com,Claim Your Reward Now,1,0,8,3,112,1,parkerwilliam gmail com,claim your reward now,gmail.com,4
285,morrowsue@paypal-alert.com,Your Password Will Expire,1,0,8,6,27,1,morrowsue paypal alert com,your password will expire,paypal-alert.com,4
286,ijohnson@company-secure.com,Bank Account Locked,0,0,10,5,76,1,ijohnson company secure com,bank account locked,company-secure.com,3
287,leesean@outlook.com,Suspicious Login Attempt,1,1,8,7,65,1,leesean outlook com,suspicious login attempt,outlook.com,3
288,xmeadows@company-secure.com,Meeting Reminder,1,1,4,0,154,0,xmeadows company secure com,meeting reminder,company-secure.com,2
289,melissa87@bankverify.net,Interview Schedule,0,0,3,2,196,0,melissa87 bankverify net,interview schedule,bankverify.net,2
290,elizabethperez@outlook.com,Bank Account Locked,1,0,8,10,24,1,elizabethperez outlook com,bank account locked,outlook.com,3
291,makayla38@outlook.com,Meeting Reminder,0,0,4,0,122,0,makayla38 outlook com,meeting reminder,outlook.com,2
292,tonya83@paypal-alert.com,Meeting Reminder,1,0,5,0,127,0,tonya83 paypal alert com,meeting reminder,paypal-alert.com,2
293,justinstevens@bankverify.net,Project Update,1,0,5,0,96,0,justinstevens bankverify net,project update,bankverify.net,2
294,robertbender@outlook.com,Your Password Will Expire,1,1,9,4,38,1,robertbender outlook com,your password will expire,outlook.com,4
295,wdorsey@bankverify.net,Weekly Newsletter,0,0,1,2,98,0,wdorsey bankverify net,weekly newsletter,bankverify.net,2
296,zacharybrown@gmail.com,Claim Your Reward Now,1,1,10,8,85,1,zacharybrown gmail com,claim your reward now,gmail.com,4
297,bridget24@company-secure.com,Suspicious Login Attempt,0,0,10,5,101,1,bridget24 company secure com,suspicious login attempt,company-secure.com,3
298,walkerjennifer@company-secure.com,Claim Your Reward Now,1,1,8,7,64,1,walkerjennifer company secure com,claim your reward now,company-secure.com,4
299,seanlindsey@paypal-alert.com,Weekly Newsletter,1,1,2,1,83,0,seanlindsey paypal alert com,weekly newsletter,paypal-alert.com,2
300,irojas@outlook.com,Meeting Reminder,0,0,3,0,100,0,irojas outlook com,meeting reminder,outlook.com,2
301,margaret87@bankverify.net,Meeting Reminder,0,0,1,2,168,0,margaret87 bankverify net,meeting reminder,bankverify.net,2
302,cory15@gmail.com,Bank Account Locked,0,0,10,10,55,1,cory15 gmail com,bank account locked,gmail.com,3
303,bglover@company-secure.com,Weekly Newsletter,1,0,2,2,112,0,bglover company secure com,weekly newsletter,company-secure.com,2
304,crawfordjay@outlook.com,Claim Your Reward Now,0,0,10,7,43,1,crawfordjay outlook com,claim your reward now,outlook.com,4
305,ibruce@gmail.com,Suspicious Login Attempt,0,1,10,6,73,1,ibruce gmail com,suspicious login attempt,gmail.com,3
306,robert05@paypal-alert.com,Invoice Attached,0,1,2,0,193,0,robert05 paypal alert com,invoice attached,paypal-alert.com,2
307,swatson@bankverify.net,Urgent Account Verification,0,0,7,3,91,1,swatson bankverify net,urgent account verification,bankverify.net,3
308,hmills@bankverify.net,Claim Your Reward Now,1,1,8,9,112,1,hmills bankverify net,claim your reward now,bankverify.net,4
309,kevin64@outlook.com,Weekly Newsletter,1,1,4,1,280,0,kevin64 outlook com,weekly newsletter,outlook.com,2
310,greenecarlos@outlook.com,Suspicious Login Attempt,1,1,8,5,90,1,greenecarlos outlook com,suspicious login attempt,outlook.com,3
311,leslie32@paypal-alert.com,Claim Your Reward Now,1,0,7,7,35,1,leslie32 paypal alert com,claim your reward now,paypal-alert.com,4
312,vaustin@gmail.com,Invoice Attached,0,0,4,2,164,0,vaustin gmail com,invoice attached,gmail.com,2
313,sellersjohn@gmail.com,Claim Your Reward Now,1,0,10,9,36,1,sellersjohn gmail com,claim your reward now,gmail.com,4
314,david05@bankverify.net,Invoice Attached,1,0,4,1,80,0,david05 bankverify net,invoice attached,bankverify.net,2
315,ronaldrivers@bankverify.net,Suspicious Login Attempt,1,1,10,9,82,1,ronaldrivers bankverify net,suspicious login attempt,bankverify.net,3
316,scottbarry@gmail.com,Your Password Will Expire,1,0,8,3,98,1,scottbarry gmail com,your password will expire,gmail.com,4
317,nelsondana@paypal-alert.com,Weekly Newsletter,1,1,2,1,184,0,nelsondana paypal alert com,weekly newsletter,paypal-alert.com,2
318,briannelson@bankverify.net,Project Update,1,1,5,0,259,0,briannelson bankverify net,project update,bankverify.net,2
319,josephanderson@outlook.com,Claim Your Reward Now,1,1,7,4,106,1,josephanderson outlook com,claim your reward now,outlook.com,4
320,haydenchristopher@gmail.com,Meeting Reminder,1,0,1,1,288,0,haydenchristopher gmail com,meeting reminder,gmail.com,2
321,charles46@outlook.com,Weekly Newsletter,1,1,2,0,264,0,charles46 outlook com,weekly newsletter,outlook.com,2
322,nicolepatterson@gmail.com,Claim Your Reward Now,1,0,10,7,45,1,nicolepatterson gmail com,claim your reward now,gmail.com,4
323,brian23@bankverify.net,Project Update,0,1,4,2,97,0,brian23 bankverify net,project update,bankverify.net,2
324,xcooper@company-secure.com,Meeting Reminder,0,1,4,1,172,0,xcooper company secure com,meeting reminder,company-secure.com,2
325,drusso@company-secure.com,Interview Schedule,0,0,4,1,287,0,drusso company secure com,interview schedule,company-secure.com,2
326,william19@paypal-alert.com,Suspicious Login Attempt,1,1,9,9,119,1,william19 paypal alert com,suspicious login attempt,paypal-alert.com,3
327,bradley38@bankverify.net,Invoice Attached,0,0,5,0,300,0,bradley38 bankverify net,invoice attached,bankverify.net,2
328,lschroeder@outlook.com,Project Update,0,0,2,2,134,0,lschroeder outlook com,project update,outlook.com,2
329,jared55@gmail.com,Meeting Reminder,0,1,4,0,300,0,jared55 gmail com,meeting reminder,gmail.com,2
330,michaelkelly@outlook.com,Invoice Attached,1,0,2,2,244,0,michaelkelly outlook com,invoice attached,outlook.com,2
331,smithchristina@outlook.com,Interview Schedule,0,0,4,0,149,0,smithchristina outlook com,interview schedule,outlook.com,2
332,alexander58@paypal-alert.com,Project Update,1,0,5,1,239,0,alexander58 paypal alert com,project update,paypal-alert.com,2
333,michele87@gmail.com,Claim Your Reward Now,1,0,8,10,79,1,michele87 gmail com,claim your reward now,gmail.com,4
334,david77@outlook.com,Claim Your Reward Now,1,1,10,6,99,1,david77 outlook com,claim your reward now,outlook.com,4
335,davidsonkristina@gmail.com,Weekly Newsletter,1,1,3,0,147,0,davidsonkristina gmail com,weekly newsletter,gmail.com,2
336,michaelklein@company-secure.com,Bank Account Locked,0,0,8,7,32,1,michaelklein company secure com,bank account locked,company-secure.com,3
337,greensue@outlook.com,Weekly Newsletter,0,1,4,1,179,0,greensue outlook com,weekly newsletter,outlook.com,2
338,qpierce@outlook.com,Weekly Newsletter,1,0,3,1,256,0,qpierce outlook com,weekly newsletter,outlook.com,2
339,qnguyen@company-secure.com,Interview Schedule,0,1,3,0,275,0,qnguyen company secure com,interview schedule,company-secure.com,2
340,zrose@gmail.com,Meeting Reminder,0,1,3,2,146,0,zrose gmail com,meeting reminder,gmail.com,2
341,xjordan@bankverify.net,Meeting Reminder,1,1,1,1,295,0,xjordan bankverify net,meeting reminder,bankverify.net,2
342,vangkerri@bankverify.net,Claim Your Reward Now,0,1,9,9,21,1,vangkerri bankverify net,claim your reward now,bankverify.net,4
343,ljohnson@gmail.com,Suspicious Login Attempt,1,1,10,8,120,1,ljohnson gmail com,suspicious login attempt,gmail.com,3
344,qaguilar@gmail.com,Meeting Reminder,0,0,2,0,96,0,qaguilar gmail com,meeting reminder,gmail.com,2
345,wheelerjordan@outlook.com,Invoice Attached,0,0,1,1,294,0,wheelerjordan outlook com,invoice attached,outlook.com,2
346,heathermcdonald@paypal-alert.com,Invoice Attached,1,0,3,2,210,0,heathermcdonald paypal alert com,invoice attached,paypal-alert.com,2
347,richardgraves@bankverify.net,Invoice Attached,1,1,3,2,85,0,richardgraves bankverify net,invoice attached,bankverify.net,2
348,washingtonspencer@paypal-alert.com,Project Update,0,0,1,0,83,0,washingtonspencer paypal alert com,project update,paypal-alert.com,2
349,chadmyers@paypal-alert.com,Project Update,0,0,4,0,144,0,chadmyers paypal alert com,project update,paypal-alert.com,2
350,hmcintyre@company-secure.com,Bank Account Locked,0,0,10,9,96,1,hmcintyre company secure com,bank account locked,company-secure.com,3
351,heatherjones@gmail.com,Claim Your Reward Now,1,1,10,4,112,1,heatherjones gmail com,claim your reward now,gmail.com,4
352,timothy08@paypal-alert.com,Interview Schedule,1,1,5,0,155,0,timothy08 paypal alert com,interview schedule,paypal-alert.com,2
353,ghopkins@bankverify.net,Weekly Newsletter,0,1,3,0,248,0,ghopkins bankverify net,weekly newsletter,bankverify.net,2
354,shelbymoore@gmail.com,Suspicious Login Attempt,1,1,8,8,63,1,shelbymoore gmail com,suspicious login attempt,gmail.com,3
355,sherryking@gmail.com,Bank Account Locked,1,0,8,4,60,1,sherryking gmail com,bank account locked,gmail.com,3
356,pturner@company-secure.com,Your Password Will Expire,1,0,9,6,49,1,pturner company secure com,your password will expire,company-secure.com,4
357,brenda77@bankverify.net,Suspicious Login Attempt,1,0,10,4,89,1,brenda77 bankverify net,suspicious login attempt,bankverify.net,3
